Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1557693600,7129.07,7136.8,7128.53,7128.53,1.95759574,13962.394683,7132.419834
1557693660,7130.8,7131.94,7122.03,7122.03,4.45373939,31737.847791000004,7126.1124666999995
1557693720,7118.56,7124.57,7115.18,7123.53,1.38748354,9875.2741492,7117.3991363000005
1557693780,7125.24,7130.07,7125.24,7125.43,2.86625674,20425.308372,7126.1265912
1557693840,7130.04,7131.11,7127.59,7131.11,1.45694467,10388.945713,7130.638470300001
1557693900,7127.62,7132.86,7122.23,7122.23,6.14515084,43798.089556,7127.2602896
1557693960,7125.17,7125.48,7112.0,7112.0,12.26969715,87320.606226,7116.7694816
1557694020,7114.3,7115.22,7111.44,7112.0,4.21968623,30013.13842,7112.646956199999
1557694080,7105.71,7105.71,7093.32,7105.35,14.68438295,104266.47193,7100.500734800001
1557694140,7101.3,7115.97,7101.3,7111.5,6.71083147,47734.118767,7112.9962032
1557694200,7116.98,7157.4,7116.98,7156.09,53.77977315,384209.66824,7144.129581300001
1557694260,7157.39,7157.4,7141.71,7154.69,79.63206634,569374.0113199999,7150.059486
1557694320,7152.5,7172.95,7152.5,7167.09,21.5271439,154132.6992,7159.9233005
1557694380,7168.59,7172.59,7168.56,7170.35,2.41713769,17332.216507,7170.5540727
1557694440,7169.85,7174.59,7161.06,7161.06,5.06859067,36321.030654,7165.903309
1557694500,7159.6,7175.0,7159.6,7175.0,1.72694814,12383.689076999999,7170.8517413
1557694560,7170.9,7175.0,7170.9,7171.13,9.12270537,65453.446607000005,7174.7846666000005
1557694620,7175.0,7175.0,7172.31,7175.0,9.9635636,71481.054621,7174.245831199999
1557694680,7173.92,7175.83,7173.92,7173.92,51.66567411,370677.80898000003,7174.5470346
1557694740,7173.96,7173.98,7173.34,7173.34,3.8109007000000004,27339.288739,7173.970378899999
1557694800,7170.4,7173.34,7144.83,7154.12,27.81005166,198971.77332,7154.671115100001
1557694860,7159.87,7162.84,7131.2,7149.13,15.3867604,109895.0498,7142.182431199999
1557694920,7148.23,7161.64,7148.23,7161.64,13.76736977,98483.7581,7153.4185357
1557694980,7158.62,7173.29,7158.62,7171.21,10.20293612,73119.634225,7166.528670199999
1557695040,7168.63,7170.61,7166.96,7170.61,2.43306618,17438.993430000002,7167.496541399999
1557695100,7170.61,7170.61,7150.69,7150.69,2.77628243,19877.24911,7159.6639072
1557695160,7148.0,7155.69,7143.84,7155.69,6.49745966,46448.680233,7148.7446884
1557695220,7150.94,7151.79,7135.43,7142.46,3.47781648,24832.694569,7140.311949
1557695280,7139.43,7148.0,7132.6,7143.8,8.50031628,60676.31974199999,7138.1249525
1557695340,7150.6,7150.6,7135.2,7143.56,8.00309035,57134.075103999996,7139.0016363
1557695400,7126.0,7126.0,7100.51,7110.49,32.17803462,228787.94774,7110.065932800001
1557695460,7109.94,7128.28,7100.0,7125.43,9.21838888,65658.12732,7122.5165455
1557695520,7126.61,7135.57,7126.61,7135.57,76.49994286,545609.8898100001,7132.160749500001
1557695580,7134.66,7141.78,7128.39,7128.39,16.01600235,114280.06805999999,7135.367837700001
1557695640,7131.69,7131.69,7117.53,7118.55,4.63182027,32979.892173,7120.287543800001
1557695700,7114.87,7114.87,7106.75,7110.2,1.34652103,9577.0616328,7112.448613500001
1557695760,7114.79,7136.55,7114.42,7134.93,10.53002596,75058.242227,7128.020625200001
1557695820,7137.44,7141.76,7134.53,7140.83,4.7562284,33945.429467,7137.0478060000005
1557695880,7137.41,7151.93,7137.41,7151.93,3.76667606,26927.086580000003,7148.76622
1557695940,7154.16,7158.79,7142.02,7144.96,8.61825258,61610.303755999994,7148.8162112
1557696000,7140.0,7140.0,7137.04,7139.89,2.09311562,14944.781400999998,7139.9693635
1557696060,7137.44,7137.83,7122.7,7126.59,4.1223811,29387.431985000003,7128.7518722
1557696120,7121.49,7121.49,7109.16,7119.39,6.92288695,49245.939758,7113.497607800001
1557696180,7119.46,7123.52,7117.38,7119.59,1.07855948,7677.2042995,7118.0166155
1557696240,7119.59,7119.59,7118.02,7118.02,0.06428393,457.61947116,7118.722691
1557696300,7114.55,7114.55,7103.38,7103.38,4.80311883,34135.889133,7107.025734899999
1557696360,7103.38,7109.54,7075.61,7081.27,32.93208238,233528.02521,7091.201294600001
1557696420,7069.13,7095.46,7051.5,7070.29,61.94049558,437666.75998999993,7065.9228004
1557696480,7077.06,7084.59,7077.06,7081.71,7.028774,49780.059844999996,7082.324719
1557696540,7082.11,7097.43,7080.6,7090.4,11.13314216,78932.468448,7089.8644169
1557696600,7099.59,7112.07,7096.66,7111.98,4.61401351,32753.100844999997,7098.6139884
1557696660,7112.75,7119.55,7112.75,7119.55,0.30699291,2184.597475,7116.1170301
1557696720,7113.69,7116.39,7113.69,7116.39,0.006265,44.569855368,7114.1030117
1557696780,7110.58,7126.03,7110.58,7123.39,1.27585469,9088.3303433,7123.3271426
1557696840,7116.27,7127.65,7113.5,7125.94,0.84385403,6006.581216,7118.033454100001
1557696900,7115.6,7115.6,7115.58,7115.58,1.58690044,11291.7478,7115.599388
1557696960,7115.6,7115.6,7115.6,7115.6,0.06,426.936,7115.6
1557697020,7114.07,7114.07,7098.07,7100.96,3.92334622,27870.846069,7103.8456731999995
1557697080,7101.65,7103.68,7085.76,7085.76,2.94183563,20878.567591,7097.122414899999
1557697140,7089.6,7089.6,7089.5,7089.5,0.27071049,1919.2121134,7089.5372892000005
1557697200,7099.49,7103.37,7099.49,7103.37,0.78828297,5598.3592916,7101.966558499999
1557697260,7100.95,7110.0,7098.65,7108.24,0.20729078,1472.17355,7101.9731317000005
1557697320,7110.0,7114.4,7105.74,7105.74,2.23781157,15910.446287,7109.823945800001
1557697380,7111.74,7115.6,7107.67,7115.6,1.28175799,9119.885461299998,7115.1383744
1557697440,7115.6,7125.96,7115.6,7125.96,1.51008744,10745.958732,7116.1168867
1557697500,7129.13,7133.02,7129.0,7129.0,2.92868104,20883.494372999998,7130.6824089
1557697560,7134.14,7135.49,7131.17,7131.32,1.16333883,8296.0577884,7131.2480719
1557697620,7135.02,7136.61,7126.0,7136.61,0.51197514,3652.9110966,7134.938420199999
1557697680,7136.62,7140.07,7136.62,7138.37,0.35413773,2527.9727569,7138.3886627
1557697740,7138.37,7138.37,7127.93,7136.81,7.525128200000001,53657.344295999996,7130.4226147
1557697800,7134.97,7134.97,7134.97,7134.97,0.05,356.7485,7134.97
1557697860,7130.1,7134.97,7130.1,7134.95,0.19195395,1369.3410456,7133.6955849999995
1557697920,7128.04,7137.92,7128.04,7137.92,0.1989846,1419.400189,7133.216284100001
1557697980,7137.92,7146.79,7137.92,7146.79,15.90087842,113555.02350999998,7141.4308384000005
1557698040,7142.03,7155.65,7142.03,7143.19,1.37899167,9865.2640574,7153.969289300001
1557698100,7141.0,7141.0,7141.0,7141.0,0.13856391,989.48488131,7141.0
1557698160,7141.0,7146.62,7141.0,7146.62,0.14542387,1039.2667252,7146.4658807999995
1557698220,7150.8,7153.29,7143.91,7144.03,5.21331625,37245.765462,7144.3518245000005
1557698280,7153.26,7153.26,7137.35,7137.35,5.02356377,35868.200171,7139.991012899999
1557698340,7140.97,7154.19,7140.97,7154.19,10.80973548,77202.697391,7141.9599059
1557698400,7154.16,7154.71,7146.77,7146.77,1.16172689,8310.5668344,7153.632153899999
1557698460,7151.94,7157.92,7146.77,7152.74,4.6361503,33151.229834,7150.5942838
1557698520,7150.75,7150.75,7126.18,7135.36,7.93618378,56578.907509000004,7129.233530500001
1557698580,7132.69,7132.69,7126.04,7131.5,0.40738766,2904.4227219,7129.383157800001
1557698640,7131.5,7131.5,7109.98,7109.98,7.27747538,51797.640086,7117.528728200001
1557698700,7107.36,7123.77,7107.36,7116.97,8.8636806,63074.887411,7116.105629000001
1557698760,7115.31,7115.31,7094.25,7095.12,10.20781024,72518.967598,7104.2629019999995
1557698820,7101.01,7105.53,7085.13,7091.76,15.91853056,113013.35592999999,7099.4841831
1557698880,7092.35,7092.35,7075.84,7075.84,5.86554526,41566.913046,7086.6238693000005
1557698940,7073.28,7073.28,7054.05,7058.9,28.20639553,199273.38499000002,7064.829846100001
1557699000,7056.46,7083.03,7024.17,7083.03,48.81088025,343974.36478,7047.0838269
1557699060,7071.1,7078.21,7063.08,7076.18,12.57175908,88885.710129,7070.2683343
1557699120,7076.02,7076.02,7056.31,7060.85,9.47406762,66968.237377,7068.5834283
1557699180,7060.86,7077.2,7060.86,7071.92,35.18355854,248793.65071,7071.304354600001
1557699240,7074.79,7084.35,7073.59,7084.35,0.64469787,4561.986352,7076.1616631
1557699300,7080.73,7083.17,7054.41,7064.59,39.67622068,280472.385,7069.0297663
1557699360,7057.51,7057.51,7029.34,7046.14,30.86654768,217259.69123000003,7038.6780369
1557699420,7040.75,7044.23,6981.42,6986.41,81.61645229,572000.60453,7008.398288400001
1557699480,6989.16,7045.01,6989.16,7025.45,40.08479967,281514.519,7022.9743273
1557699540,7022.89,7033.0,7018.67,7018.79,5.56598895,39100.782274,7024.9478799
1557699600,7028.11,7029.29,6981.4,6981.4,24.94397193,174430.18084000002,6992.8791345
1557699660,6981.4,7012.69,6981.39,6984.24,43.632210799999996,305129.49036,6993.2163593
1557699720,6991.63,6999.45,6979.0,6981.49,22.79982043,159388.15204000002,6990.7634813
1557699780,6987.29,7002.31,6987.29,6990.32,7.14891638,50032.882529,6998.666632699999
1557699840,6992.68,6992.68,6980.03,6983.49,17.86236664,124789.40538,6986.1630263
1557699900,6985.56,6988.57,6951.63,6956.54,28.55169836,199032.54985,6970.953087899999
1557699960,6960.0,6968.91,6953.71,6953.71,39.57013289,275475.47841,6961.7021296
1557700020,6963.22,6963.22,6920.55,6941.24,99.43289302,689646.28481,6935.7962327
1557700080,6942.12,6959.57,6929.73,6929.73,18.77354469,130283.80920999999,6939.755456899999
1557700140,6929.73,6954.15,6923.01,6931.36,41.40893388,287097.98075,6933.237681999999
1557700200,6938.02,6938.12,6900.0,6918.2,56.64301959,391589.23641,6913.283212
1557700260,6919.06,6920.12,6899.0,6899.0,27.42883051,189434.77247,6906.4108441
1557700320,6897.29,6905.06,6865.78,6905.06,77.32071865,532384.6631199999,6885.4075908
1557700380,6901.91,6950.0,6899.1,6940.52,60.32740998,418249.37921,6932.9908138
1557700440,6934.23,6956.08,6934.23,6937.33,15.02084268,104314.10309,6944.6239008
1557700500,6938.75,6949.58,6930.3,6944.88,29.29445942,203344.19898,6941.3876549999995
1557700560,6931.32,6951.25,6931.32,6946.14,17.35792926,120516.05268,6942.9971098000005
1557700620,6949.27,6960.99,6948.85,6959.63,24.84627673,172746.41623,6952.607753
1557700680,6959.63,6963.97,6955.39,6963.97,14.64499709,101922.29805,6959.5300993
1557700740,6963.95,6975.2,6962.31,6975.2,20.99187502,146244.96834000002,6966.7415704
1557700800,6975.2,6979.45,6963.96,6963.96,5.84393517,40731.592701,6969.8912660999995
1557700860,6962.0,6976.04,6959.99,6961.25,27.54829432,191874.0233,6965.0055671
1557700920,6966.75,6972.27,6960.37,6971.27,11.05771708,76975.283398,6961.2274253000005
1557700980,6971.6,6973.13,6965.59,6965.59,0.57331089,3993.5908177,6965.838059899999
1557701040,6960.19,6960.19,6946.45,6953.87,10.65443219,74090.56147100001,6953.9662133
1557701100,6959.81,6959.81,6946.45,6947.54,3.633121,25239.163983000002,6946.9648776
1557701160,6943.99,6966.44,6943.49,6960.55,15.65050442,108910.34517,6958.9031921000005
1557701220,6956.37,6970.97,6956.37,6970.45,5.4250194,37755.376483,6959.491515000001
1557701280,6973.07,6984.54,6970.45,6982.91,16.51755897,115290.37005999999,6979.867320199999
1557701340,6981.0,6986.12,6979.33,6986.12,1.03915523,7253.5791645,6980.2652723
1557701400,6984.23,6984.23,6984.23,6984.23,0.00451579,31.539315992,6984.23
1557701460,6981.3,6996.23,6981.3,6996.23,3.04039436,21247.623187,6988.443165899999
1557701520,6990.15,6998.03,6979.53,6979.53,0.6631195,4631.983271,6985.1410958999995
1557701580,6975.17,6981.62,6967.45,6981.62,7.01115967,48893.062648,6973.605644399999
1557701640,6975.89,6985.42,6973.13,6978.7,13.88992259,96879.082508,6974.7748326
1557701700,6975.16,6980.38,6975.16,6977.95,3.54119255,24700.664889,6975.2391434
1557701760,6989.06,6989.06,6975.05,6979.06,0.59114419,4125.7380897,6979.241544600001
1557701820,6983.71,6988.76,6978.38,6988.76,1.01044537,7054.3997267,6981.475630600001
1557701880,6989.05,6989.05,6982.27,6982.27,0.17950507,1254.4919477,6988.6156848
1557701940,6989.01,6989.01,6981.42,6985.83,1.35093963,9433.4054834,6982.8475484
1557702000,6976.95,6976.95,6949.13,6962.47,11.84716381,82427.172795,6957.544786
1557702060,6967.84,6969.74,6951.64,6963.25,24.22958697,168699.92303,6962.5587608
1557702120,6960.59,6960.76,6939.7,6949.1,9.56023784,66464.685631,6952.2000126
1557702180,6945.01,6945.01,6921.28,6932.79,8.56344276,59386.464711,6934.881959899999
1557702240,6934.79,6937.26,6929.09,6937.26,2.37378938,16450.994491999998,6930.267120899999
1557702300,6929.65,6935.16,6887.17,6887.27,40.27426537,278213.27045,6907.9663625
1557702360,6886.98,6914.21,6886.98,6914.21,25.47151834,175702.77728,6898.009570199999
1557702420,6912.34,6926.15,6905.11,6905.11,20.86995744,144278.4809,6913.2139497
1557702480,6899.54,6902.54,6885.53,6897.25,6.43632703,44340.980309,6889.1745404
1557702540,6902.76,6902.76,6886.19,6894.58,6.35486547,43836.88159,6898.160440600001
1557702600,6897.04,6899.77,6883.59,6898.68,7.23765847,49905.801879,6895.2966053
1557702660,6898.68,6917.42,6890.8,6917.42,2.11150549,14579.599271000001,6904.8360706
1557702720,6917.31,6917.31,6906.43,6906.43,0.55801292,3857.0753119,6912.161302500001
1557702780,6921.82,6929.75,6920.83,6929.75,0.93382735,6463.396475500001,6921.4041283999995
1557702840,6924.06,6924.06,6909.37,6909.37,4.20254802,29042.131508,6910.6007522
1557702900,6905.54,6923.2,6905.53,6919.89,25.97921859,179558.17572,6911.608026299999
1557702960,6911.0,6911.0,6892.42,6892.42,10.739338499999999,74056.250659,6895.7925722
1557703020,6899.61,6904.75,6860.46,6864.39,30.05672974,206911.74403,6884.0404735
1557703080,6870.0,6880.2,6867.73,6870.55,5.76644413,39642.48845,6874.685257699999
1557703140,6878.84,6884.54,6877.4,6884.54,5.71286494,39293.380247,6878.051671100001
1557703200,6876.81,6893.67,6876.81,6888.0,3.49188128,24061.197619,6890.61159
1557703260,6894.29,6902.21,6886.56,6902.21,81.74359029,564002.18036,6899.6502155
1557703320,6902.82,6909.91,6898.94,6898.94,0.19630221,1354.7744885,6901.4734397
1557703380,6898.79,6905.16,6898.78,6902.69,8.39137968,57919.231834000006,6902.2299124
1557703440,6913.8,6918.83,6907.52,6918.83,1.94771077,13465.243844999999,6913.369301199999
1557703500,6922.93,6922.93,6914.68,6922.82,5.98885077,41451.666407,6921.4725829
1557703560,6914.04,6922.26,6911.14,6918.68,0.68199255,4715.8711902,6914.8426770999995
1557703620,6916.76,6924.06,6916.76,6924.06,1.17431444,8127.0055322,6920.638336200001
1557703680,6927.26,6927.26,6920.17,6920.17,0.12095483,837.04652381,6920.3232628999995
1557703740,6922.2,6922.2,6912.89,6913.88,3.63130412,25107.036847,6914.055120999999
1557703800,6916.69,6916.69,6900.51,6900.84,1.58048425,10908.410415999999,6901.9418678
1557703860,6906.34,6906.81,6893.6,6903.5,4.37188674,30159.488845999997,6898.5064434
1557703920,6900.25,6900.25,6900.25,6900.25,0.1,690.025,6900.25
1557703980,6890.24,6906.94,6890.24,6900.31,1.78951309,12355.029997,6904.129433900001
1557704040,6909.11,6913.19,6908.61,6908.61,1.22970159,8500.869226199999,6912.9529435
1557704100,6924.64,6950.41,6924.64,6950.41,48.02364852,333099.70321,6936.1598603
1557704160,6937.92,6945.98,6932.9,6944.3,7.35343901,51023.097724,6938.671505300001
1557704220,6939.71,6951.54,6935.78,6948.8,12.17128975,84498.198059,6942.419398
1557704280,6950.0,6962.18,6944.68,6951.52,6.04594095,42049.065707,6954.924974500001
1557704340,6953.72,6964.72,6953.72,6964.72,17.15217725,119427.01293,6962.790273600001
1557704400,6964.72,6964.72,6960.82,6960.82,0.327972,2283.928057,6963.7897657
1557704460,6951.88,6955.68,6944.16,6944.16,5.30887354,36882.037514999996,6947.2435607
1557704520,6946.79,6946.88,6946.79,6946.88,0.71321897,4954.6264311,6946.851723700001
1557704580,6946.99,6949.39,6942.78,6944.06,5.60937237,38969.655924,6947.239967899999
1557704640,6942.24,6946.06,6942.24,6946.06,0.06142329,426.52552479999997,6944.0358014
1557704700,6946.92,6946.92,6946.92,6946.92,0.12074071,838.77605311,6946.92
1557704760,6944.89,6944.89,6935.24,6935.24,3.05148115,21164.009772999998,6935.6514862
1557704820,6932.87,6935.12,6931.85,6934.34,3.35923161,23295.633987,6934.810305399999
1557704880,6937.85,6944.78,6937.85,6944.78,21.24866992,147544.37712000002,6943.6994255
1557704940,6944.78,6953.29,6944.78,6945.61,3.73416581,25946.418002000002,6948.3840093
1557705000,6944.71,6944.71,6944.71,6944.71,0.0010016,6.955821536,6944.71
1557705060,6953.45,6959.4,6952.31,6958.66,0.42267266,2940.8898022,6957.842511399999
1557705120,6959.4,6959.4,6959.04,6959.04,0.28215113,1963.5929739,6959.3659749
1557705180,6959.4,6962.31,6959.4,6962.31,0.59905774,4169.8916644,6960.750835899999
1557705240,6962.29,6971.43,6957.4,6971.43,2.92937341,20395.790721,6962.5096791000005
1557705300,6967.3,6978.0,6967.3,6978.0,7.49909363,52319.46155,6976.7713447999995
1557705360,6977.8,6995.05,6969.02,6989.04,15.40114534,107544.64037000001,6982.8988689
1557705420,6989.04,6994.43,6982.3,6993.55,7.28408029,50941.888374,6993.592374899999
1557705480,6981.42,6981.42,6973.88,6973.88,0.20299408,1416.4103546,6977.594394
1557705540,6987.85,6987.86,6974.35,6974.35,0.48015309,3349.9111254,6976.756362
1557705600,6968.84,6968.84,6963.3,6965.2,2.99937781,20889.887663999998,6964.740351800001
1557705660,6959.46,6959.46,6946.53,6946.53,1.01190601,7033.8140915,6951.054764
1557705720,6956.67,6956.67,6946.07,6946.16,0.7290691,5067.9559636,6951.269726899999
1557705780,6940.01,6940.01,6931.93,6937.74,4.32507558,30004.490879,6937.3333075
1557705840,6927.9,6930.67,6912.04,6920.65,18.56384679,128455.28008,6919.6477183
1557705900,6924.17,6930.64,6908.6,6908.6,14.56982662,100720.52311000001,6912.952757699999
1557705960,6908.6,6923.69,6907.23,6921.34,4.60463637,31831.469481,6912.9170955
1557706020,6921.34,6922.35,6904.52,6907.41,11.53153068,79723.703193,6913.540396799999
1557706080,6909.2,6909.49,6894.52,6900.68,19.83037624,136823.09992,6899.6724146999995
1557706140,6900.8,6907.08,6898.34,6907.08,6.88693274,47514.408369,6899.2119078999995
1557706200,6906.73,6907.04,6906.73,6907.04,2.46777065,17044.75809,6906.9457854
1557706260,6910.53,6920.0,6910.53,6920.0,1.42395964,9850.838718,6917.9198913
1557706320,6919.88,6921.48,6919.88,6921.48,11.34507847,78507.942284,6919.9999358
1557706380,6923.37,6923.37,6919.42,6919.42,0.42009078,2907.1074329999997,6920.188614899999
1557706440,6919.0,6919.0,6912.4,6912.4,2.04685031,14161.848083,6918.8489328000005
1557706500,6920.0,6920.0,6914.29,6914.29,0.13759409,951.50704855,6915.3191721
1557706560,6919.97,6922.68,6919.97,6922.68,0.7058156,4884.5749388,6920.468942300001
1557706620,6924.93,6934.55,6921.37,6929.52,2.56003669,17738.136663999998,6928.860329800001
1557706680,6929.64,6933.77,6929.64,6933.77,1.18609931,8220.2610454,6930.499812399999
1557706740,6933.75,6948.51,6933.75,6948.51,0.8759584999999999,6078.459241699999,6939.209154000001
1557706800,,,,,,,
1557706860,6931.81,6937.82,6923.5,6931.81,40.50748715,280889.27911,6934.2558346000005
1557706920,6931.81,6937.65,6931.15,6931.15,50.88794337,352928.96216999996,6935.4141432999995
1557706980,6931.15,6936.4,6922.16,6925.4,2.03489713,14090.2312,6924.296561200001
1557707040,6919.42,6924.92,6896.78,6896.78,13.95355723,96330.300729,6903.637484100001
1557707100,6905.21,6906.15,6890.1,6898.32,24.37815825,168160.39648,6897.994292899999
1557707160,6898.54,6898.54,6883.82,6891.28,13.24676101,91255.393996,6888.883548700001
1557707220,6889.17,6894.87,6889.17,6894.87,0.6600528,4550.531315,6894.192881199999
1557707280,6895.85,6895.85,6863.75,6882.29,23.48038703,161493.99737,6877.825189200001
1557707340,6873.19,6892.97,6872.43,6890.98,17.84971604,122834.32410999999,6881.584212999999
1557707400,6894.37,6909.16,6891.04,6903.02,5.05950605,34920.769026,6902.0115168
1557707460,6906.33,6910.98,6900.0,6900.0,3.29483142,22752.879699,6905.627875499999
1557707520,6903.43,6907.44,6902.37,6907.44,0.17198543,1187.5554521,6904.9770794
1557707580,6914.96,6915.0,6912.88,6914.25,13.17147527,91079.590237,6914.911835600001
1557707640,6914.26,6914.26,6914.26,6914.26,0.069953,483.67322978,6914.26
1557707700,6914.26,6915.06,6909.92,6915.06,9.30774152,64355.963607000005,6914.2405243
1557707760,6909.0,6919.03,6908.12,6914.82,2.71608963,18773.605040000002,6911.997613400001
1557707820,6916.27,6926.72,6914.82,6917.5,32.08609211,222122.08764,6922.6905811999995
1557707880,6917.46,6924.6,6914.01,6916.27,1.45493737,10062.587467,6916.1653793
1557707940,6925.9,6930.0,6915.41,6930.0,2.22202453,15396.274922999999,6928.940124199999
1557708000,6930.0,6935.0,6921.89,6935.0,15.39478689,106706.21887000001,6931.3215984
1557708060,6935.0,6945.8,6935.0,6939.29,40.73428341,282766.10083,6941.7227249
1557708120,6944.76,6954.13,6939.29,6954.13,14.22386192,98803.582486,6946.326042899999
1557708180,6949.29,6964.01,6949.29,6963.23,20.7098913,144103.61049000002,6958.2021654
1557708240,6962.64,6962.64,6955.29,6955.29,0.6885707,4789.2502423999995,6955.350035100001
1557708300,6955.0,6967.49,6955.0,6967.49,13.16337957,91674.493526,6964.3584338
1557708360,6963.87,6974.84,6963.87,6969.19,3.36180306,23435.441781,6971.093000499999
1557708420,6971.3,6971.3,6963.42,6963.42,0.08320574,579.46554062,6964.2495893000005
1557708480,6960.58,6961.12,6954.52,6961.12,0.16455846,1144.9678711,6957.818340600001
1557708540,6961.0,6971.73,6961.0,6963.78,6.45929168,44991.661969,6965.417293100001
1557708600,6970.0,6970.01,6969.58,6969.58,52.96120257,369139.59690999996,6970.0002832
1557708660,6968.21,6975.0,6968.21,6975.0,10.67381332,74406.388976,6970.9284532
1557708720,6974.35,6978.43,6973.71,6978.43,2.78725034,19443.73878,6975.9570932
1557708780,6978.93,6984.19,6978.14,6984.19,15.6790465,109462.4382,6981.447385699999
1557708840,6982.0,7020.37,6982.0,7009.27,56.93409404,398795.6577,7004.513981
1557708900,7012.0,7041.71,7012.0,7041.71,63.08482749,443504.90443,7030.294320800001
1557708960,7034.27,7034.27,7001.02,7003.53,37.67405101,264386.98472,7017.7476971
1557709020,7002.11,7015.0,6999.43,7009.55,20.51094066,143742.21730999998,7008.075333499999
1557709080,7002.0,7011.38,7002.0,7004.69,0.63938351,4481.2554227,7008.712850100001
1557709140,7010.91,7022.49,7007.82,7017.6,6.72322468,47178.727037,7017.2765723
1557709200,7017.6,7032.2,7012.68,7030.76,36.31633989,255206.51520999998,7027.319272399999
1557709260,7028.82,7048.65,7028.82,7044.36,30.10642976,211836.93272,7036.2688106000005
1557709320,7043.62,7051.5,7043.62,7051.5,23.76216837,167498.33725,7048.950022
1557709380,7046.88,7046.88,7040.0,7040.0,1.73047768,12184.002513,7040.8319355
1557709440,7032.97,7040.0,7032.97,7040.0,1.30143539,9155.3169779,7034.784091699999
1557709500,7038.81,7044.69,7028.29,7043.54,0.13201196,929.78126064,7043.159276199999
1557709560,7047.3,7047.3,7043.0,7043.0,2.54644208,17936.214857,7043.6374727
1557709620,7043.0,7043.0,7025.04,7025.75,7.23190792,50861.444058,7032.921964899999
1557709680,7025.76,7036.62,7025.76,7036.62,1.15035965,8092.183892199999,7034.4816877
1557709740,7029.51,7029.51,7015.65,7017.97,3.84647978,27028.363327,7026.7789962
1557709800,7018.9,7018.9,7016.82,7016.82,0.62171345,4363.667643600001,7018.776324699999
1557709860,7016.6,7024.29,7016.6,7024.29,0.64886516,4556.386239500001,7022.084895800001
1557709920,7023.74,7027.55,7023.74,7024.75,0.37916644,2663.6241563999997,7024.947029699999
1557709980,7027.56,7039.57,7027.56,7039.57,4.51795003,31784.017183,7035.0528386000005
1557710040,7038.86,7052.02,7036.42,7043.04,15.6441158,110268.71747,7048.574612800001
1557710100,7052.33,7084.06,7050.0,7084.06,92.55566793,653020.05217,7055.4301727
1557710160,7078.01,7084.58,7039.17,7049.93,54.71619708,386683.92395,7067.0833242
1557710220,7046.31,7069.0,7046.31,7069.0,11.63634326,82156.753886,7060.358400499999
1557710280,7072.27,7075.81,7052.89,7057.39,24.22268346,171213.90632,7068.329427799999
1557710340,7057.8,7057.8,7052.29,7056.97,3.03954752,21448.248919999998,7056.3953282
1557710400,7045.48,7051.9,7044.4,7051.9,4.67328122,32942.592770999996,7049.135547399999
1557710460,7054.09,7054.09,7045.52,7054.09,7.44896612,52519.696461,7050.602139300001
1557710520,7053.99,7056.52,7041.28,7041.28,5.77143613,40707.978625,7053.3533956
1557710580,7042.71,7042.8,7042.71,7042.8,0.93324717,6572.5930689,7042.7141706
1557710640,7044.68,7050.0,7042.57,7050.0,2.40666991,16958.785354,7046.5772157
1557710700,7051.76,7055.1,7049.06,7049.91,5.03458803,35494.840560000004,7050.1976226000015
1557710760,7048.98,7048.98,7032.0,7032.0,3.79778289,26715.737703,7034.5616052000005
1557710820,7040.4,7046.27,7026.47,7036.68,32.94931482,231842.59324000002,7036.340345999999
1557710880,7042.65,7050.81,7042.65,7050.81,1.32462312,9337.2019659,7048.949867199999
1557710940,7050.79,7064.6,7050.76,7060.7,9.18077197,64793.507313,7057.522779600001
1557711000,7066.12,7066.12,7066.12,7066.12,0.01147522,81.085281546,7066.12
1557711060,7066.11,7070.06,7065.04,7070.06,1.03529472,7315.1955718,7065.8097936
1557711120,7066.12,7073.75,7066.12,7071.03,1.84425035,13035.579324,7068.2265693
1557711180,7073.64,7076.0,7073.64,7076.0,0.36731497,2598.8269709,7075.200259
1557711240,7062.2,7062.2,7056.86,7056.86,1.03049795,7274.757421100001,7059.4584115
1557711300,7056.86,7057.83,7056.42,7056.42,0.5388546,3802.7116773000002,7057.0274009
1557711360,7056.15,7056.15,7042.68,7042.68,0.21365162,1506.0272002999998,7048.9856352
1557711420,7040.66,7042.25,7040.66,7042.15,0.32215819,2268.5936909,7041.862542399999
1557711480,7034.35,7034.35,7034.35,7034.35,0.04134295,290.82078033,7034.35
1557711540,7034.49,7047.42,7034.49,7047.42,0.48676637,3426.5813052000003,7039.4783130999995
1557711600,7043.32,7055.96,7043.32,7049.08,0.30514496,2150.7853001,7048.405125599999
1557711660,7057.41,7063.25,7053.28,7056.62,0.65221939,4603.5869373000005,7058.3411163
1557711720,7054.83,7062.43,7054.83,7058.62,1.4870408000000002,10501.767947,7062.192205600001
1557711780,7057.05,7057.88,7057.05,7057.82,0.61764129,4359.177584100001,7057.782008300001
1557711840,7051.17,7057.02,7041.02,7041.02,0.69499669,4902.695863,7054.2722484
1557711900,7052.1,7052.11,7052.1,7052.11,0.05412146,381.67042717,7052.108852399999
1557711960,7060.0,7063.53,7049.01,7049.12,0.80735831,5699.091111,7058.936584199999
1557712020,7044.52,7044.52,7044.52,7044.52,0.06111774,430.54514178,7044.52
1557712080,7034.58,7041.05,7032.0,7041.05,4.47164249,31455.156869,7034.3630868
